Gene,Value
TYK2,254.99732
TYMP,106.77352499999999
TYMS,48.69711
TYMSOS,41.50254
TYR,8.778126666666667
TYRO3,20.465865
TYROBP,3120.05942
TYRP1,3.02267
TYSND1,168.504815
TYW1,77.74762
TYW3,59.69536
TYW5,236.47625333333335
U2AF1,232.81697499999999
U2AF1L4,43.65878
U2AF2,150.9277275
U2SURP,107.338434
UACA,505.832315
UAP1,69.55472
UAP1L1,7.08699
UBA1,358.462245
UBA2,332.27249
UBA3,550.02758
UBA5,58.98514
UBA52,6850.11049
UBA6,45.606460000000006
UBAC1,127.40665
UBAC2,95.13803
UBALD1,91.13381
UBALD2,1268.162855
UBAP1,272.682655
UBAP2,98.52649500000001
UBAP2L,97.5261825
UBASH3A,96.01913
UBASH3B,57.14577799999999
UBB,12508.39209
UBC,5422.002465
UBE2A,316.8446
UBE2B,827.3449942857143
UBE2C,71.67022
UBE2D1,612.7495133333333
UBE2D2,452.05035666666663
UBE2D3,1406.3435116666667
UBE2D4,106.57159000000001
UBE2DNL,8.31084
UBE2E1,736.01374
UBE2E2,63.12875
UBE2E3,756.40555
UBE2F,533.0211875
UBE2G1,309.00175333333334
UBE2G2,89.0119925
UBE2H,369.330005
UBE2I,144.998178
UBE2J1,221.55164333333335
UBE2J2,94.90557749999999
UBE2K,215.31388
UBE2L3,343.802815
UBE2L6,621.66861
UBE2M,109.84517
UBE2N,313.42810000000003
UBE2NL,221.67732
UBE2O,92.188085
UBE2Q1,203.85654333333332
UBE2Q2,293.71219
UBE2R2,637.30381
UBE2S,27.74653
UBE2T,197.48721
UBE2U,31.8463
UBE2V2,129.96470666666667
UBE2W,115.25065166666667
UBE2Z,104.53659333333333
UBE3A,88.09839142857143
UBE3B,61.36494666666667
UBE3C,29.393987999999997
UBE3D,6.27423
UBE4A,449.38956
UBE4B,69.2007
UBFD1,58.05475
UBIAD1,57.17810333333333
UBL3,363.33553
UBL4A,200.53142
UBL4B,17.94629
UBL5,720.37932
UBL7,215.14172
UBLCP1,307.72886
UBN1,568.6323
UBN2,65.61904999999999
UBOX5,221.210465
UBP1,335.67934
UBQLN1,385.36417
UBQLN2,379.759695
UBQLN3,9.33565
UBQLN4,590.6221700000001
UBQLNL,20.60681
UBR1,137.726775
UBR2,295.65814
UBR3,71.2937975
UBR4,70.05228600000001
UBR5,134.85721333333333
UBR7,123.59467
UBTD1,71.66571
UBTD2,75.74263
UBTF,55.961602000000006
UBXN1,186.52499
UBXN10,28.79503
UBXN11,38.4707
UBXN2A,615.667815
UBXN2B,342.23482
UBXN4,309.06075250000004
UBXN7,213.82135499999998
UBXN7-AS1,7.4658
UBXN8,27.88208
UCA1,97.89945
UCHL1,76.61153
UCHL3,103.31005
UCHL5,42.705495
UCK1,302.72175000000004
UCKL1,139.77683666666667
UCMA,8.51706
UCN,55.03386
UCN2,43.33176
UCN3,57.62764
UCP1,101.46158
UCP2,1168.8633300000001
UCP3,80.99186
UEVLD,51.256249999999994
UFC1,879.86849
UFD1L,311.39752
UFL1,132.00070333333335
UFM1,210.95036333333334
UFSP1,54.0569
UFSP2,77.4822
UG0898H09,1.042065
UGCG,321.82776666666666
UGDH,49.69558
UGGT1,89.87474999999999
UGGT2,13.331222857142858
UGP2,521.55205
UGT1A1,60.57801
UGT2A3,8.22251
UGT2B15,11.382255
UGT2B17,1.49429
UGT2B28,33.16205
UGT2B4,2.77607
UGT3A1,14.617303333333332
UGT8,6.24665
UHMK1,511.328135
UHRF1,13.37555
UHRF1BP1,58.61267
UHRF1BP1L,41.670320000000004
UHRF2,358.24867
UIMC1,368.24077
ULBP1,8.78391
ULBP2,7.26396
ULBP3,0.04695
ULK1,82.66119
ULK2,23.057285
ULK3,58.36115
ULK4,10.099995
UMOD,1.39079
UMODL1,1.75054
UMPS,35.534062500000005
UNC119,133.24302
UNC119B,205.18106
UNC13A,20.049975
UNC13B,23.81247
UNC13C,12.63831
UNC13D,41.29343
UNC45A,566.51314
UNC45B,7.08781
UNC50,243.21677
UNC5A,18.093325
UNC5B,106.18696999999999
UNC5C,80.98784
UNC5CL,52.45417
UNC5D,1.51878
UNC79,3.57003
UNC80,11.372453333333334
UNC93A,13.42519
UNC93B1,51.13395666666667
UNG,44.48842
UNK,45.75928666666667
UNKL,116.05493333333334
UPB1,19.4428825
UPF1,115.43962499999999
UPF2,335.40497
UPF3A,103.05603500000001
UPF3B,60.644684999999996
UPK1A,9.87914
UPK1B,6.4572199999999995
UPK2,42.22795
UPK3A,0.00261
UPK3B,27.24256
UPP1,85.52105
UPP2,8.578520000000001
UPRT,48.80947
UQCC1,50.8138025
UQCC2,79.01402
UQCR10,411.286475
UQCR11,1231.60548
UQCRB,1815.28476
UQCRC1,267.65367
UQCRC2,406.07958666666667
UQCRFS1,562.57564
UQCRH,1051.48245
UQCRQ,419.45452
URB1,29.353583333333333
URB2,23.97899
URGCP,31.08077
URI1,93.29637
URM1,76.904855
UROC1,5.37186
UROD,517.93887
UROS,80.58107
USB1,211.71040000000002
USE1,54.78715
USF1,45.9218
USF2,203.20611333333332
USH1C,49.048593333333336
USH1G,131.74085
USH2A,8.51334
USHBP1,10.81118
USMG5,1705.782
USO1,239.00567
USP1,566.30198
USP10,447.62557999999996
USP11,213.36581
USP12,180.15592
USP13,27.72335666666667
USP14,327.1531366666666
USP16,317.8075
USP18,12.97661
USP19,136.92710499999998
USP2,19.75602
USP20,97.76371
USP21,54.56044666666667
USP22,157.10469
USP24,112.62115666666666
USP25,80.679078
USP26,1.42643
USP27X,27.774105
USP27X-AS1,13.3832
USP28,51.320616666666666
USP29,30.74568
USP3,578.6029
USP30,28.714519999999997
USP31,23.214378
USP32,198.32954571428573
USP33,467.69151333333326
USP34,383.3778633333333
USP35,33.66776
USP36,36.509424
USP37,26.54379666666667
USP38,132.97261666666665
USP39,100.25034
USP4,773.0510899999999
USP40,42.256505000000004
USP42,38.43258
USP43,13.23344
USP44,27.16867
USP45,16.662635
USP46,15.49196
USP47,123.13909000000001
USP48,138.571912
USP49,69.30963714285714
USP5,79.13332
USP51,18.1468
USP53,21.552477500000002
USP54,31.45499
USP6NL,27.14207
USP7,318.88079500000003
USP8,223.825805
USP9X,354.3593733333333
USP9Y,55.312325
USPL1,93.02514000000001
UST,8.348415
UTF1,34.61463
UTP11L,60.883485
UTP14A,56.902295
UTP15,23.81605
UTP18,119.041485
UTP20,58.71495
UTP23,71.67201
UTP3,197.83179
UTP6,127.45289
UTRN,165.41216666666665
UTS2,6.62697
UTS2B,19.01386
UTS2R,179.01494
UTY,81.54939666666667
UVRAG,184.64269
UVSSA,81.60012
UXS1,230.12466
UXT,894.09152
VAC14,36.284060000000004
VAMP1,96.70274666666667
VAMP2,88.44186
VAMP3,580.5300333333333
VAMP4,144.73937333333333
VAMP5,55.925734999999996
VAMP7,670.32782
VAMP8,1003.28354
VANGL1,17.2247725
VANGL2,15.89457
VAPA,490.564998
VAPB,80.21087
VARS,16.6202
VARS2,51.20149
VASH1,38.048553999999996
VASH2,6.562973333333333
VASN,41.7945
VASP,694.96625
VAT1,86.60511
VAT1L,9.97352
VAV1,418.98149
VAV2,41.86374
VAV3,147.4957366666667
VAX2,23.27014
VBP1,701.33527
VCAM1,12.03977
VCAN,990.9761839999999
VCL,775.88126
VCP,325.73701
VCPIP1,53.0252775
VCPKMT,113.1763
VCY,28.40194
VDAC1,105.18507333333334
VDAC2,654.17271
VDAC3,594.5262133333334
VDR,67.816225
VEGFA,49.0974025
VEGFB,20.2687
VEGFC,28.25235
VENTX,13.97588
VEPH1,9.313766666666666
VEZF1,504.49802999999997
VEZT,60.0444525
VGF,138.75714
VGLL1,17.46737333333333
VGLL2,19.1106
VGLL3,25.640725
VGLL4,309.09680000000003
VHL,108.64135
VIL1,72.3588075
VILL,31.18561
VIM,1190.3243249999998
VIMP,128.59955
VIP,6.8606
VIPAS39,92.828285
VIPR1,69.363
VIPR2,977.7083000000001
VIT,25.72303
VKORC1,155.91171
VKORC1L1,44.344235
VLDLR,18.69178
VMA21,124.46844666666665
VMO1,8.964775000000001
VMP1,99.09871
VN1R1,98.68121
VN1R10P,5.46938
VN1R2,28.00035
VN1R3,9.49385
VN1R4,12.14553
VN1R5,2.00542
VNN1,43.60805
VNN2,3257.4576
VNN3,118.87911333333334
VOPP1,486.34971
VPRBP,58.933305999999995
VPREB1,9.70386
VPREB3,119.09508
VPS11,170.56849
VPS13A,36.45650333333334
VPS13B,161.2932225
VPS13C,203.756005
VPS13D,29.978314
VPS18,47.821515
VPS25,102.03459
VPS26A,389.787565
VPS26B,69.51594
VPS28,858.30958
VPS29,292.158075
VPS33A,54.00207
VPS33B,141.53852
VPS35,399.400072
VPS36,116.72554000000001
VPS37A,67.392755
VPS37B,172.80252
VPS37C,237.32255
VPS37D,90.2009
VPS39,88.20457
VPS41,82.02927666666666
VPS45,56.74713
VPS4A,204.24562
VPS4B,763.28357
VPS51,410.44499
VPS52,221.9907
VPS53,40.69462555555556
VPS54,82.49324666666668
VPS72,127.41547
VPS8,146.15474666666668
VPS9D1,25.47783
VRK1,88.00735
VRK2,117.4174
VRK3,137.02118
VRTN,27.99728
VSIG1,42.66906
VSIG10,13.48969
VSIG10L,2.08358
VSIG2,75.49176
VSIG4,21.83857
VSNL1,48.254365
VSTM1,27.36979
VSTM2A,10.67539
VSTM2L,6.8363
VSTM4,10.518393333333334
VSX1,10.2452375
VTA1,178.5505325
VTCN1,63.12826
VTI1A,67.87595
VTI1B,522.6971366666667
VWA1,14.013321999999999
VWA3A,78.12942000000001
VWA3B,55.380318
VWA5A,33.665565
VWA5B1,32.11426
VWA5B2,2.759715
VWA7,395.94594
VWA8,129.781465
VWA9,31.897135
VWC2,0.01672
VWCE,414.85993
VWDE,0.52186
VWF,6.813025
WAC,953.0772266666667
WAPAL,205.91094
WARS,377.166975
WARS2,25.565553333333337
WAS,1114.13065
WASF1,20.53283
WASF2,531.5298966666667
WASF3,54.61611
WASH1,149.21815
WASIR1,11.44677
WASL,32.688415
WBP11,134.99889333333334
WBP1L,389.65083
WBP2,817.13434
WBP2NL,9.63964
WBP4,45.085193333333336
WBP5,40.0931
WBSCR16,57.304297500000004
WBSCR17,11.5991
WBSCR22,61.026514999999996
WBSCR27,28.79509
WBSCR28,0.32708
WDFY1,153.73551500000002
WDFY2,105.82287
WDFY3,118.6100375
WDFY3-AS2,6.013186666666667
WDFY4,532.634325
WDHD1,4.958793333333333
WDPCP,374.297885
WDR1,523.1386719999999
WDR11,177.23214000000002
WDR12,32.24328
WDR13,42.313204999999996
WDR16,14.72504
WDR17,7.75291
WDR18,49.60449
WDR19,25.912810000000004
WDR20,50.73137333333333
WDR24,19.8836
WDR25,11.46553
WDR26,501.94734800000003
WDR27,20.277692
WDR3,54.27499
WDR31,446.58486999999997
WDR34,20.0264
WDR35,15.32361
WDR36,56.198605
WDR37,98.37678
WDR38,22.984894999999998
WDR4,22.698476666666664
WDR41,59.82071666666667
WDR43,90.43415
WDR44,69.473085
WDR45,859.15263
WDR45B,332.3661
WDR46,48.16819
WDR47,88.54373
WDR48,146.70664
WDR49,4.33626
WDR5,37.378119999999996
WDR52,11.63432
WDR53,74.05172
WDR54,104.70551
WDR55,70.00093333333332
WDR59,37.31968
WDR5B,39.39361
WDR6,133.08936500000002
WDR60,7.367286666666668
WDR61,127.85699200000002
WDR62,153.74626333333333
WDR63,30.7779
WDR64,19.48419
WDR65,7.37674
WDR66,25.716739999999998
WDR7,68.15566
WDR70,45.39913
WDR72,29.142165
WDR73,128.25264
WDR74,32.635690000000004
WDR75,134.42573
WDR76,8.120885000000001
WDR77,97.704815
WDR78,18.30325
WDR81,129.91571
WDR82,920.44565
WDR83,51.50401
WDR83OS,545.298
WDR86,29.005065000000002
WDR87,17.38678
WDR88,1.2615
WDR89,131.74513
WDR90,6.21703
WDR91,15.040846666666667
WDR92,43.21822
WDR93,72.86685
WDR96,4.7105975
WDSUB1,87.65669
WDTC1,304.62059666666664
WDYHV1,16.35479
WEE1,27.15859
WEE2-AS1,131.62086
WFDC1,5.62995
WFDC10A,6.3174
WFDC10B,0.8282
WFDC11,5.41916
WFDC12,59.80252
WFDC13,1.30207
WFDC2,143.34762333333333
WFDC3,25.65174
WFDC5,22.34758
WFDC6,15.86638
WFDC8,16.788066666666666
WFDC9,17.545565
WFIKKN1,61.50047
WFIKKN2,16.63979
WFS1,47.538635
WHAMM,73.0738
WHSC1,24.80467833333334
WHSC1L1,347.1264985714286
WIBG,78.89829
WIF1,0.00311
WIPF1,980.6818400000001
WIPF2,200.46908249999998
WIPF3,7.683665
WIPI1,64.63343499999999
WIPI2,362.347932
WISP1,8.207635
WISP2,2.6051
WISP3,3.5586249999999997
WIZ,41.95899
WLS,191.37864666666667
WNK1,440.90193857142856
WNK2,53.341370000000005
WNK3,8.992756666666667
WNK4,40.11014
WNT1,5.11365
WNT10A,12.172170000000001
WNT10B,30.64872
WNT11,61.62956
WNT16,46.32528
WNT2,15.9853
WNT2B,47.783965
WNT4,19.99213333333333
WNT5A,6.534689999999999
WNT5B,15.19894
WNT6,25.286865
WNT7A,0.26128
WNT7B,152.24329500000002
WNT8A,89.04424
WNT8B,3.39507
WNT9A,34.785215
WNT9B,11.58046
WRAP53,234.67123
WRAP73,71.05499333333334
WRB,306.09144
WRN,30.23888
WRNIP1,85.98137750000001
WSB1,418.582866
WSB2,454.80563
WSCD2,81.59167
WT1,5.39952
WT1-AS,47.01619
WTAP,716.9225200000001
WTIP,16.36366
WWC1,35.48714571428572
WWC2,15.9328
WWC2-AS2,128.06425
WWC3,574.642075
WWOX,54.51000200000001
WWP1,528.57911
WWP2,67.8269475
WWTR1,10.550793333333333
XAB2,23.90387
XAF1,151.63685666666666
XAGE-4,97.67955
XAGE1B,33.76428
XAGE2,32.78928
XAGE3,419.89519
XBP1,318.96569500000004
XCL1,92.97481666666665
XCR1,20.30998
XDH,36.72242
XG,8.173346666666665
XIAP,175.88076857142855
XIRP1,109.18726
XIRP2,25.5226
XK,273.30333
XKR4,2.01482
XKR6,31.166515
XKR7,11.02458
XKR8,342.12427
XKRX,22.77487
XPA,63.40053
XPC,287.81633
XPNPEP1,83.93762666666666
XPNPEP2,163.10898
XPNPEP3,33.181180000000005
XPO1,410.40212
XPO4,39.128465
XPO5,33.39065333333334
XPO6,1591.29431
XPO7,114.24866666666667
XPOT,118.229985
XPR1,41.92309
XRCC1,94.04264
XRCC2,117.07479
XRCC3,36.08076
XRCC4,41.9007625
XRCC5,569.2706466666667
XRCC6,402.936415
XRCC6BP1,21.254745
XRN1,148.412005
XRN2,225.851965
XRRA1,17.341630000000002
XXYLT1,41.09431
XYLB,16.9696625
XYLT1,54.15685
XYLT2,13.87686
YAE1D1,63.49346
YAF2,53.544624999999996
YAP1,19.098316666666665
YARS,92.30959999999999
YARS2,75.1925
YBEY,141.70626666666666
YBX1,3109.523113333333
YBX2,105.20917
YBX3,3052.8932675
YDJC,107.54658
YEATS2,98.675715
YEATS4,71.36449
YES1,28.152896666666667
YIF1A,81.42025
YIF1B,80.7090875
YIPF1,117.48285
YIPF2,82.85567666666667
YIPF3,339.91916
YIPF4,101.4649225
YIPF5,254.276645
YIPF6,180.223
YJEFN3,0.01715
YKT6,27.42887
YLPM1,112.81850000000001
YME1L1,391.2701711111111
YOD1,307.287335
YPEL1,63.406536666666675
YPEL2,140.22243666666665
YPEL3,1668.724575
YPEL4,25.50524
YPEL5,1495.489615
YRDC,43.578599999999994
YTHDC1,221.47348200000002
YTHDC2,58.887609999999995
YTHDF1,290.93233
YTHDF2,435.62187
YTHDF3,387.586505
YWHAB,2000.3167299999998
YWHAE,326.44698
YWHAG,773.87637
YWHAH,98.79353666666667
YWHAQ,832.7142566666666
YWHAZ,1144.544858
YY1,670.3398033333333
YY1AP1,1135.6543
ZACN,27.71483
ZADH2,34.312395714285714
ZAK,53.64273285714285
ZAN,60.316152
ZAP70,158.307425
ZAR1,79.112055
ZBBX,0.00193
ZBED1,113.307895
ZBED2,0.00397
ZBED3,23.36564
ZBED4,21.86573
ZBED5,318.20455
ZBED6CL,56.0168
ZBED8,6.06699
ZBED9,2.98934
ZBP1,27.985529999999997
ZBTB1,136.339055
ZBTB10,27.922585714285713
ZBTB11,162.69004999999999
ZBTB11-AS1,11.77217
ZBTB12,26.65172
ZBTB14,86.80795
ZBTB16,112.22664
ZBTB17,34.52879
ZBTB18,693.36189
ZBTB2,205.94611
ZBTB20,63.503231666666665
ZBTB21,104.076045
ZBTB22,31.71735
ZBTB24,28.46444333333333
ZBTB25,28.75758
ZBTB26,55.615895
ZBTB3,32.58528
ZBTB32,0.00356
ZBTB33,166.25649
ZBTB34,322.77005
ZBTB37,46.601593333333334
ZBTB38,163.14964
ZBTB39,74.23003
ZBTB4,323.96065
ZBTB40,45.28646
ZBTB41,53.25788
ZBTB42,0.00589
ZBTB43,65.405136
ZBTB44,245.06918000000002
ZBTB45,45.458200000000005
ZBTB46,9.497766666666665
ZBTB47,113.64006000000002
ZBTB48,25.3124
ZBTB49,45.08784
ZBTB5,206.08173
ZBTB6,25.82334
ZBTB7A,118.16446166666668
ZBTB7B,54.39281
ZBTB7C,12.69403
ZBTB8A,24.51656
ZBTB8OS,234.44203
ZBTB9,109.02228
ZC2HC1A,17.89095
ZC2HC1B,6.18234
ZC2HC1C,13.66952
ZC3H10,30.215253333333333
ZC3H12B,16.217
ZC3H12C,6.938865
ZC3H12D,129.11517
ZC3H13,116.40131000000001
ZC3H14,57.235263999999994
ZC3H15,429.1987
ZC3H18,99.59293500000001
ZC3H3,27.687359999999998
ZC3H4,189.48245
ZC3H6,22.361804999999997
ZC3H7A,136.370495
ZC3H7B,121.689302
ZC3H8,39.981700000000004
ZC3HAV1,401.18104999999997
ZC3HAV1L,11.378345
ZC3HC1,63.10993
ZC4H2,6.43926
ZCCHC10,103.00403666666666
ZCCHC11,76.045905
ZCCHC12,152.91371
ZCCHC13,26.47166
ZCCHC14,25.983473333333336
ZCCHC17,189.51439499999998
ZCCHC18,30.16628
ZCCHC2,244.17932333333331
ZCCHC24,32.577645000000004
ZCCHC3,112.09005666666667
ZCCHC4,13.067216666666667
ZCCHC5,56.50958
ZCCHC6,267.69406399999997
ZCCHC7,138.15856333333332
ZCCHC8,98.401145
ZCCHC9,125.33371
ZCRB1,138.81035
ZCWPW1,332.209815
ZCWPW2,5.1928
ZDBF2,19.44318
ZDHHC1,5.7163900000000005
ZDHHC11,27.41024
ZDHHC12,29.40775
ZDHHC13,48.965585000000004
ZDHHC14,30.205165
ZDHHC15,20.0228
ZDHHC16,71.73716
ZDHHC17,308.6803
ZDHHC18,320.4071475
ZDHHC19,53.272425
ZDHHC2,265.5082825
ZDHHC20,190.231675
ZDHHC21,13.165596666666666
ZDHHC22,83.66889499999999
ZDHHC23,28.67187
ZDHHC24,17.49269333333333
ZDHHC3,116.1083625
ZDHHC4,47.71645
ZDHHC5,247.942095
ZDHHC6,151.35029
ZDHHC7,484.64473
ZDHHC8,42.907354999999995
ZDHHC8P1,15.37665
ZDHHC9,5.406079999999999
ZEB2,107.118694
ZER1,186.4289725
ZFAND1,157.58606
ZFAND2A,95.26467
ZFAND2B,49.01263
ZFAND3,385.75942000000003
ZFAND4,34.108185000000006
ZFAND5,484.236
ZFAND6,496.11842
ZFAS1,1188.3414675000001
ZFAT,260.16519
ZFC3H1,172.131085
ZFHX2,31.429265
ZFHX3,18.0898
ZFHX4,77.16840333333333
ZFP1,85.72907333333335
ZFP14,7.44211
ZFP2,25.44888
ZFP28,19.941745
ZFP3,27.26464
ZFP30,53.84313
ZFP36,1547.03285
ZFP36L1,517.68111
ZFP36L2,855.9318625
ZFP37,13.83737
ZFP41,21.99203
ZFP42,153.60198666666668
ZFP57,29.29906
ZFP62,128.00597
ZFP64,37.335845
ZFP69,14.77724
ZFP69B,11.85536
ZFP82,33.793645
ZFP90,123.80235333333333
ZFP92,55.66442
ZFPL1,37.609370000000006
ZFPM1,42.104475
ZFPM2,2.23339
ZFR,152.1186275
ZFR2,19.360615
ZFX,39.837441999999996
ZFY,31.14354
ZFYVE1,104.03143
ZFYVE16,82.85353599999999
ZFYVE19,579.6255
ZFYVE20,59.56297
ZFYVE21,89.87362999999999
ZFYVE26,101.928905
ZFYVE27,107.71679
ZFYVE28,49.17813
ZFYVE9,23.922315
ZG16,76.961
ZG16B,11.65062
ZGPAT,49.38293
ZGRF1,20.158085
ZHX1,45.099734999999995
ZHX1-C8orf76,21.48925
ZHX2,157.41572499999998
ZHX3,14.440055000000001
ZIC1,31.618276666666663
ZIC2,22.99092
ZIC3,72.96457
ZIC4,24.15238
ZIC5,23.69197
ZIK1,33.078305
ZIM3,6.46346
ZKSCAN1,120.86771250000001
ZKSCAN2,36.03828
ZKSCAN3,27.332652500000002
ZKSCAN4,63.61673
ZKSCAN5,24.6346
ZKSCAN7,30.291655
ZKSCAN8,44.76638
ZMAT1,48.6522
ZMAT2,1062.82428
ZMAT3,91.534064
ZMAT4,15.00268
ZMAT5,58.90923
ZMIZ1,204.42785999999998
ZMIZ2,107.39101
ZMPSTE24,547.77118
ZMYM1,26.64448
ZMYM2,83.841885
ZMYM3,179.53445
ZMYM4,79.97469333333333
ZMYM5,45.43999
ZMYM6,49.96954
ZMYND10,142.45363500000002
ZMYND11,148.3210075
ZMYND12,30.52169
ZMYND15,13.33502
ZMYND19,19.85435
ZMYND8,225.688112
ZNF10,12.103296666666665
ZNF100,18.63839
ZNF101,239.5609033333333
ZNF106,442.9116
ZNF107,102.37743666666667
ZNF112,15.32462
ZNF114,0.38128
ZNF117,46.0267975
ZNF12,295.912825
ZNF121,240.46687
ZNF124,46.13724
ZNF132,6.84892
ZNF133,25.431955000000002
ZNF134,57.39916
ZNF135,21.495305000000002
ZNF136,206.57583
ZNF137P,45.51022
ZNF138,61.452729999999995
ZNF14,62.32611
ZNF140,84.11499
ZNF141,20.56657
ZNF142,50.008555
ZNF143,224.08665
ZNF146,250.855145
ZNF148,304.37197000000003
ZNF154,8.79599
ZNF155,8.07127
ZNF157,7.89686
ZNF16,29.23086
ZNF160,437.13032
ZNF165,7.51654
ZNF169,51.52183
ZNF17,16.11636
ZNF174,26.494523333333337
ZNF175,14.22952
ZNF177,15.82277
ZNF18,188.34311
ZNF180,42.1346
ZNF182,63.41258499999999
ZNF184,67.8087
ZNF185,388.72193
ZNF189,164.35882
ZNF19,70.80456
ZNF195,40.24803
ZNF197,22.332785
ZNF2,31.07903
ZNF20,61.47607
ZNF200,225.545145
ZNF202,37.255625
ZNF204P,17.40538
ZNF205,44.04312
ZNF207,339.8542411111111
ZNF208,10.89287
ZNF211,96.30671
ZNF212,178.03579
ZNF213,193.9675
ZNF214,50.67085333333333
ZNF215,53.016864999999996
ZNF217,1104.54627
ZNF219,102.91356999999999
ZNF22,286.398325
ZNF221,5.8753899999999994
ZNF222,37.67843
ZNF223,13.73028
ZNF224,38.91253
ZNF225,15.830659999999998
ZNF226,47.4303675
ZNF227,62.968575
ZNF229,6.41966
ZNF23,68.27043
ZNF230,44.20018666666667
ZNF232,66.69402
ZNF233,5.989405
ZNF234,16.657375000000002
ZNF235,20.246665
ZNF236,74.36008
ZNF239,19.49817
ZNF24,238.40694
ZNF248,46.521010000000004
ZNF25,31.701700000000002
ZNF250,36.245485
ZNF251,89.103
ZNF252P,258.1874825
ZNF252P-AS1,23.93128
ZNF253,55.041290000000004
ZNF254,42.94148
ZNF256,23.99423
ZNF257,5.79913
ZNF26,23.46239
ZNF260,60.930884999999996
ZNF264,160.56886333333333
ZNF266,426.74785
ZNF267,629.73132
ZNF268,23.412936666666667
ZNF271,86.47867666666667
ZNF273,56.92348
ZNF274,172.56715
ZNF275,69.42466999999999
ZNF276,109.93561
ZNF277,63.8655525
ZNF28,4.20212
ZNF280A,65.55334
ZNF280B,18.200066666666668
ZNF280C,16.15697
ZNF281,363.85296666666665
ZNF282,23.40521
ZNF283,11.19963
ZNF284,30.79645
ZNF285,39.34023
ZNF286A,36.4677575
ZNF287,57.80886333333333
ZNF292,410.24514666666664
ZNF295-AS1,27.83218
ZNF296,34.07039
ZNF29P,7.8550949999999995
ZNF3,16.4388175
ZNF30,15.95046
ZNF300,15.01239
ZNF300P1,0.67782
ZNF302,138.60895333333335
ZNF304,63.96175
ZNF311,49.213855
ZNF316,31.926675
ZNF317,54.788125
ZNF318,64.25688
ZNF319,85.40411
ZNF32,122.25921
ZNF320,75.91235499999999
ZNF322,65.64849
ZNF324,40.70759
ZNF324B,27.208955000000003
ZNF326,18.83511
ZNF329,60.66751
ZNF330,132.55754000000002
ZNF331,52.421704999999996
ZNF333,35.06448666666667
ZNF334,5.515885000000001
ZNF335,59.384899999999995
ZNF337,182.288535
ZNF33A,164.15284
ZNF33B,24.830803333333336
ZNF34,19.13222
ZNF341,18.198876666666667
ZNF343,8.010015
ZNF345,19.881515
ZNF346,34.767179999999996
ZNF347,8.799095
ZNF35,46.60435
ZNF350,56.314505
ZNF354A,80.05081
ZNF354B,22.78325
ZNF354C,28.810670000000002
ZNF358,54.156935
ZNF362,65.82345
ZNF365,19.52594
ZNF366,19.43082
ZNF367,31.9516
ZNF37BP,15.775773333333333
ZNF382,9.39537
ZNF383,28.15242
ZNF384,90.355745
ZNF385A,110.97429
ZNF385B,3.4804633333333332
ZNF385C,17.31279
ZNF385D,15.346945
ZNF391,34.39902
ZNF394,170.137055
ZNF395,101.30513666666667
ZNF396,46.120548
ZNF397,64.212494
ZNF398,111.24256666666668
ZNF404,10.03133
ZNF407,36.5025475
ZNF408,62.09543
ZNF41,14.538903333333332
ZNF414,111.95973500000001
ZNF415,11.81303
ZNF416,20.89947
ZNF417,6.839216666666666
ZNF418,74.27077
ZNF419,68.98207000000001
ZNF420,49.13732
ZNF423,9.92035
ZNF425,14.389475000000001
ZNF426,83.0741
ZNF428,62.215500000000006
ZNF429,70.59939
ZNF43,111.6383
ZNF430,338.15749
ZNF431,41.532999999999994
ZNF432,52.52867
ZNF436,31.253040000000002
ZNF438,40.920085
ZNF439,40.90022
ZNF44,17.869335
ZNF440,23.687520000000003
ZNF441,52.370684999999995
ZNF442,133.64712
ZNF443,43.45823333333333
ZNF444,128.721335
ZNF445,83.25462
ZNF446,192.365575
ZNF449,131.308915
ZNF45,62.00268
ZNF451,136.056244
ZNF460,9.289136666666666
ZNF461,0.00917
ZNF462,3.73973
ZNF467,127.62291
ZNF468,77.68961
ZNF469,11.22415
ZNF470,20.99467
ZNF471,2.46673
ZNF473,24.48489
ZNF474,170.99206
ZNF48,68.60167
ZNF480,26.75904
ZNF483,7.418723333333333
ZNF484,6.22789
ZNF485,24.52354
ZNF486,312.24218
ZNF488,7.45513
ZNF490,355.41572
ZNF491,8.66959
ZNF492,417.44032
ZNF493,167.5208475
ZNF496,21.470464
ZNF497,1.58063
ZNF500,27.28868
ZNF501,19.5753
ZNF502,25.490885
ZNF503,16.989980000000003
ZNF503-AS2,9.356515
ZNF506,57.47921
ZNF507,77.60443333333332
ZNF510,22.92343
ZNF511,231.93358
ZNF512,110.41807
ZNF512B,17.5852
ZNF513,27.17741
ZNF514,74.09938
ZNF516,70.7779
ZNF517,25.41532
ZNF518A,67.7058
ZNF518B,57.715763333333335
ZNF519,14.059109999999999
ZNF521,5.64056
ZNF524,40.06435
ZNF526,11.98164
ZNF527,8.585104999999999
ZNF528,16.67119
ZNF529,35.14171666666666
ZNF530,19.47274
ZNF532,10.390535
ZNF536,12.013420000000002
ZNF540,35.31034
ZNF541,10.36976
ZNF542P,72.8459
ZNF543,25.11989
ZNF544,55.330545
ZNF546,14.89735
ZNF547,9.79444
ZNF548,56.92348333333334
ZNF549,13.90825
ZNF550,75.11348000000001
ZNF551,73.5513175
ZNF552,51.038405
ZNF554,18.838345
